left_elbow_angle,right_elbow_angle,torso_angle,label,source
161.72964272300803,154.26900872561893,8.431946133605244,latpulldown_down,lat_pulldown
161.63429855263377,154.43732848739782,8.485122524040115,latpulldown_down,lat_pulldown
160.8302710567392,154.77893007278132,8.574230802167554,latpulldown_down,lat_pulldown
160.26262987164122,154.73981165652697,8.653798279370676,latpulldown_down,lat_pulldown
159.22033708844822,155.85874547194055,8.786410799378162,latpulldown_down,lat_pulldown
158.03047297096546,154.81461840873465,8.831667875349662,latpulldown_down,lat_pulldown
157.40225141324743,151.93324334240864,9.032858456390986,latpulldown_down,lat_pulldown
157.19032105970578,150.19108347011516,9.011600521075705,latpulldown_down,lat_pulldown
157.56254790266345,148.283169342633,9.163340582564365,latpulldown_down,lat_pulldown
154.99252268086195,146.02045150408284,9.2288105130545,latpulldown_down,lat_pulldown
153.41859613043152,144.94452228447298,9.28116341042963,latpulldown_down,lat_pulldown
152.46819772806953,143.70157794787443,9.705311968345422,latpulldown_down,lat_pulldown
95.71643907199014,70.88944475076971,14.09389358588554,latpulldown_up,lat_pulldown
95.50838354716625,69.67535506858667,14.116325656424404,latpulldown_up,lat_pulldown
97.40567072412752,70.00422704677044,13.776962861208638,latpulldown_up,lat_pulldown
