left_elbow_angle,right_elbow_angle,label,source
88.74568,84.60172,pushup_down,212
86.41687,86.191025,pushup_down,212
81.05916,78.621864,pushup_down,212
81.890724,72.94995,pushup_down,212
83.5714,71.97343,pushup_down,212
138.69112,66.99201,pushup_down,212
89.40628,102.1069,pushup_down,212
79.79769,119.81964,pushup_down,212
75.673874,118.40683,pushup_down,212
79.25964,118.43282,pushup_down,212
66.93782,118.459816,pushup_down,212
80.195,118.65075,pushup_down,212
71.78604,118.88852,pushup_down,212
71.46953,118.1474,pushup_down,212
85.0518,118.87483,pushup_down,212
85.92795,120.16753,pushup_down,212
142.22958,169.44635,pushup_up,213
143.06934,168.51813,pushup_up,213
145.09576,168.94945,pushup_up,213
144.37308,168.80005,pushup_up,213
143.77661,168.95486,pushup_up,213
144.2448,168.39957,pushup_up,213
143.75893,167.05397,pushup_up,213
144.30339,167.67256,pushup_up,213
143.8361,166.73264,pushup_up,213
140.96303,170.21413,pushup_up,213
139.87642,171.54413,pushup_up,213
140.91327,169.38144,pushup_up,213
142.00157,168.45169,pushup_up,213
143.31723,167.18562,pushup_up,213
145.70857,164.61035,pushup_up,213
158.44058,157.65303,pushup_up,214
154.80157,158.6217,pushup_up,214
158.70638,161.58685,pushup_up,214
162.5197,154.38643,pushup_up,214
166.65977,158.94876,pushup_up,214
163.46729,153.47969,pushup_up,214
160.87639,157.33536,pushup_up,214
165.25714,160.14656,pushup_up,214
166.63037,157.45961,pushup_up,214
152.59859,163.95955,pushup_up,214
162.74672,155.94377,pushup_up,214
157.40692,154.7929,pushup_up,214
155.61102,160.22675,pushup_up,214
124.48448,70.006516,pushup_down,214
155.87859,154.9752,pushup_up,214
99.124146,109.756134,pushup_down,214
155.7919,162.03822,pushup_up,214
157.73715,161.15884,pushup_up,214
157.3361,161.45097,pushup_up,214
156.80965,154.03503,pushup_up,214
159.59988,161.124,pushup_up,214
159.55879,161.85013,pushup_up,214
155.1436,161.18057,pushup_up,214
152.59003,160.35486,pushup_up,214
153.28362,160.88434,pushup_up,214
156.37874,158.02791,pushup_up,214
164.08936,161.76256,pushup_up,214
162.19765,157.6164,pushup_up,214
162.80646,157.35324,pushup_up,214
164.68907,162.18916,pushup_up,214
163.80122,162.76619,pushup_up,214
163.60254,162.55923,pushup_up,214
165.27795,162.83699,pushup_up,214
163.81274,161.18645,pushup_up,214
163.14496,160.4348,pushup_up,214
164.28952,161.8153,pushup_up,214
164.74133,162.40108,pushup_up,214
163.63602,162.89389,pushup_up,214
161.10704,162.44424,pushup_up,214
162.2641,161.18639,pushup_up,214
74.049835,113.176,pushup_down,214
73.040405,132.60406,pushup_down,214
157.02292,156.91887,pushup_up,214
154.26227,161.33707,pushup_up,214
154.34074,156.60416,pushup_up,214
160.14601,151.58908,pushup_up,214
158.58344,160.31313,pushup_up,214
160.34998,158.9517,pushup_up,214
159.10529,157.77469,pushup_up,214
160.48007,157.86633,pushup_up,214
163.22939,158.48895,pushup_up,214
161.91086,159.04346,pushup_up,214
165.51555,158.52028,pushup_up,214
162.02098,157.6196,pushup_up,214
165.05229,158.94516,pushup_up,214
158.82658,162.53813,pushup_up,214
161.49239,162.73405,pushup_up,214
160.85924,155.4496,pushup_up,214
158.62177,159.29483,pushup_up,214
161.16484,158.54701,pushup_up,214
162.77591,159.69545,pushup_up,214
166.14832,158.2851,pushup_up,214
161.15834,159.52957,pushup_up,214
161.27763,160.66396,pushup_up,214
153.66965,158.12634,pushup_up,214
155.55115,156.63708,pushup_up,214
154.88257,155.85535,pushup_up,214
158.94565,155.95741,pushup_up,214
158.31071,160.24635,pushup_up,214
160.6867,163.08061,pushup_up,214
154.79247,156.76404,pushup_up,214
155.86154,156.3931,pushup_up,214
158.20326,157.57022,pushup_up,214
158.0617,158.533,pushup_up,214
157.4471,156.02132,pushup_up,214
160.22697,154.14917,pushup_up,214
155.71011,156.72852,pushup_up,214
157.10327,155.60393,pushup_up,214
163.38692,155.56277,pushup_up,214
166.82324,156.10983,pushup_up,214
155.30731,158.54286,pushup_up,214
102.54978,107.269684,pushup_down,215
88.56801,115.039955,pushup_down,215
101.2266,100.84805,pushup_down,215
85.93052,98.18588,pushup_down,215
124.687996,81.302345,pushup_down,215
154.86227,160.28188,pushup_up,216
154.03912,160.39957,pushup_up,216
161.08617,164.38683,pushup_up,216
158.44211,162.82158,pushup_up,216
157.95856,165.38734,pushup_up,216
157.93161,164.58197,pushup_up,216
153.62706,161.09178,pushup_up,216
161.02577,154.26564,pushup_up,216
128.67723,36.88544,pushup_down,216
113.274895,18.444942,pushup_down,216
103.494354,99.47447,pushup_down,216
150.59674,165.20117,pushup_up,216
165.61993,165.7294,pushup_up,216
166.85114,169.50665,pushup_up,216
157.62917,153.80573,pushup_up,216
71.32672,127.29723,pushup_down,216
157.8124,162.20633,pushup_up,216
104.40473,85.68475,pushup_down,216
93.14247,94.981964,pushup_down,216
79.879364,123.81411,pushup_down,216
