left_torso_angle,right_torso_angle,label,source
27.55887182264033,30.556183400878652,situp_up,308
29.363243800738005,30.674516811265605,situp_up,308
31.149409754181256,34.54161133161129,situp_up,308
33.6440957528798,35.13678503194145,situp_up,308
38.56761972570065,34.31296005934264,situp_up,308
39.796695732903146,36.92544035304911,situp_up,308
43.5850414606402,37.67890438454308,situp_up,308
48.90455494004447,42.67103514246479,situp_up,308
52.1822848611826,47.62986080045596,situp_up,308
55.28960740045339,51.300689155032295,situp_up,308
57.251699701971816,55.3966690062141,situp_up,308
60.59491603063288,59.2164855660945,situp_up,308
66.34579866624361,67.9467724678851,situp_up,308
69.10588069392453,70.12265464204611,situp_up,308
71.03474226500816,68.79148117072097,situp_up,308
67.89382728310805,65.9568481935762,situp_up,308
64.71378020423678,60.99905376722277,situp_up,308
60.898186749652346,60.374149279429325,situp_up,308
57.28533262308681,56.35448299413218,situp_up,308
50.84208221379317,48.19994233572407,situp_up,308
49.671718591302,42.06065672323112,situp_up,308
48.07368303650758,40.58280434002519,situp_up,308
43.72117648016765,36.88664646257751,situp_up,308
40.37099178242839,34.82998641378664,situp_up,308
35.38472568355647,28.078791789474582,situp_up,308
32.06332460616797,29.397881345769957,situp_up,308
32.68814907607692,34.751563450880084,situp_up,309
30.321963582620956,33.16744998517305,situp_up,309
30.703553021610787,32.717145067271375,situp_up,309
32.47531148658211,33.95200842445919,situp_up,309
31.41694160337625,34.62484807873974,situp_up,309
32.53902487617176,35.244338280794885,situp_up,309
30.077363234639893,33.898758287646785,situp_up,309
32.13576801119704,34.08028233559516,situp_up,309
33.08801356727471,35.37770873205268,situp_up,309
33.46646521905702,36.737261143064345,situp_up,309
36.01647301359641,39.36034736149252,situp_up,309
33.13087874768203,34.79099091730326,situp_up,309
34.6583783032097,36.512800763831805,situp_up,309
38.48420344533013,38.95904496290259,situp_up,309
37.48456984940631,39.32302036596871,situp_up,309
39.02745727928794,41.06200230093556,situp_up,309
40.30511083060726,42.13941637954797,situp_up,309
41.52669149881846,43.993679611568126,situp_up,309
44.74584377928094,48.49135292136609,situp_up,309
49.609273545980685,49.78019161008241,situp_up,309
47.63922181187569,50.30785607738456,situp_up,309
50.56230413121101,54.44128017124749,situp_up,309
51.12153428755349,57.68942698788814,situp_up,309
51.28887322004464,57.29131722195377,situp_up,309
52.06414742283717,57.39369783298769,situp_up,309
56.15852398263616,61.46974643900767,situp_up,309
55.23416079136351,60.3303504638133,situp_up,309
56.14810599032708,64.06232830992928,situp_up,309
59.8409466371016,68.85864962429865,situp_up,309
60.466203474053344,70.86036076568794,situp_up,309
62.273456696170975,71.16192309169286,situp_up,309
64.18380257657692,72.90115277222169,situp_up,309
63.22892070649801,72.04059811342479,situp_up,309
66.02006474092944,71.54582152361553,situp_up,309
65.82985178816423,74.13241298890044,situp_up,309
63.43252016438319,71.65527749968444,situp_up,309
61.46126761115282,68.86582741096767,situp_up,309
56.84088469597353,61.832272860635285,situp_up,309
50.82997368462469,61.43274390278378,situp_up,309
49.78593177043425,55.19378891523988,situp_up,309
47.9311324598101,54.25798193217189,situp_up,309
43.4519230960021,51.9419012149944,situp_up,309
39.54382806033685,44.889159576886215,situp_up,309
44.558741038276665,47.55329811765149,situp_up,309
43.12439153836974,43.08639266354418,situp_up,309
45.09880998926079,43.7920780818254,situp_up,309
39.15585421643303,39.32497562742249,situp_up,309
36.46334815160221,36.84782081251117,situp_up,309
36.02913828966405,36.338042349265,situp_up,309
33.60392330245784,37.49861460124802,situp_up,309
34.29154488265816,35.54036908742336,situp_up,309
33.10069508942935,32.73585865787263,situp_up,309
33.61887681727965,32.19860584687358,situp_up,309
34.343225683777035,34.20175637933527,situp_up,309
30.510522484380235,32.417088920830295,situp_up,309
31.33639082706633,33.300668434561615,situp_up,309
29.740598740850974,32.82241017494309,situp_up,309
29.301271189466416,33.22876254996573,situp_up,309
29.623504902852293,32.62981121343255,situp_up,309
29.88430671391288,33.4635802691099,situp_up,309
30.445452229101598,33.82700283611209,situp_up,309
30.35377664919477,34.145748636750184,situp_up,309
32.45364286019139,35.68645678739172,situp_up,309
33.7018373842405,36.66811053835144,situp_up,309
32.80529079461106,35.07504676696244,situp_up,309
33.73844299291775,36.77951108818544,situp_up,309
34.46901216036478,35.343465014043986,situp_up,309
39.86166974062692,40.44207804100707,situp_up,309
39.188815605084265,41.24903555823178,situp_up,309
40.64272958789273,42.73669856281508,situp_up,309
41.74149274244616,42.278334745578526,situp_up,309
41.805857629463496,43.58587771985162,situp_up,309
46.1854968552665,46.961686524162445,situp_up,309
47.37938899189385,49.8739661623435,situp_up,309
47.112212817078415,53.19727064852967,situp_up,309
49.16613345683706,52.94210280314534,situp_up,309
46.86006878292398,55.95228615541287,situp_up,309
45.51570677061114,53.87124173774063,situp_up,309
49.620387051574745,56.3182127531386,situp_up,309
52.33159843419633,59.40383508446756,situp_up,309
54.91752200571003,59.96755405146171,situp_up,309
52.82412778791166,57.820976384099566,situp_up,309
55.21835030926474,60.06869496917999,situp_up,309
58.0540503185546,64.60591208040627,situp_up,309
57.56821307137961,66.17647910870132,situp_up,309
56.1575095181404,66.37149844041868,situp_up,309
54.66205514693696,61.17705643471468,situp_up,309
55.44354431424103,63.30089658378898,situp_up,309
55.39056290456652,61.79813292422858,situp_up,309
55.96593153220064,62.11659190569098,situp_up,309
55.64225147881896,62.22990469134528,situp_up,309
55.90896117666613,62.76062838858864,situp_up,309
56.53951106405383,61.85858530203927,situp_up,309
58.45617304580843,67.92840378355969,situp_up,309
