left_arm_angle,right_arm_angle,leg_spread_angle,label,source
20.670961,12.673187,14.423737,jack_in,11
20.361307,10.891064,15.500079,jack_in,11
17.058613,9.63784,18.651915,jack_in,11
16.38654,11.811911,16.398775,jack_in,11
18.966648,14.201935,16.226107,jack_in,11
27.016724,16.011507,14.843264,jack_in,11
25.615084,25.44533,16.383816,jack_in,11
30.033525,20.88467,19.342571,jack_in,11
13.702932,12.913639,16.66065,jack_in,11
10.701142,11.724925,16.95556,jack_in,11
12.033963,11.059019,17.321177,jack_in,11
13.068912,12.050086,19.367104,jack_in,11
15.377772,12.630855,19.888357,jack_in,11
26.187105,13.789123,17.421091,jack_in,11
20.871885,16.62692,18.677248,jack_in,11
30.335958,25.043402,17.740107,jack_in,11
22.231548,17.708685,15.23105,jack_in,11
16.373789,13.805761,13.977324,jack_in,11
18.698694,16.69188,14.244189,jack_in,11
13.384253,10.440068,16.230654,jack_in,11
10.3803625,9.580679,18.82907,jack_in,11
10.617764,11.147386,18.633583,jack_in,11
11.320946,11.232804,19.844904,jack_in,11
8.13149,10.589369,20.159985,jack_in,11
8.700145,9.906274,20.026344,jack_in,11
11.024801,10.948213,21.315271,jack_in,11
11.376984,11.587621,18.072924,jack_in,11
36.197613,31.081997,20.846584,jack_in,12
33.37229,34.59566,19.835758,jack_in,12
33.562523,34.662548,18.894289,jack_in,12
33.61821,34.42651,18.563425,jack_in,12
32.530434,34.778694,19.340342,jack_in,12
34.673973,33.635326,22.816494,jack_in,12
34.792526,33.865353,22.838533,jack_in,12
34.5924,33.644535,22.816263,jack_in,12
33.7639,33.235058,23.147783,jack_in,12
35.918312,34.043446,19.853954,jack_in,12
36.356388,32.936592,11.62205,jack_in,12
36.203327,32.842266,11.695411,jack_in,12
33.40824,32.190357,14.113665,jack_in,12
34.594124,32.05549,12.814148,jack_in,12
34.036396,32.660347,12.893345,jack_in,12
33.455006,31.885578,12.461584,jack_in,12
34.11026,30.941439,13.96223,jack_in,12
35.641357,30.720161,14.082048,jack_in,12
36.1535,31.469343,14.558454,jack_in,12
35.655846,30.5238,14.07545,jack_in,12
36.99774,32.558853,13.821138,jack_in,12
37.19959,32.501705,13.30809,jack_in,12
35.79844,32.09885,13.302555,jack_in,12
34.99187,31.9863,13.073879,jack_in,12
34.77139,34.585693,20.648438,jack_in,12
35.021126,34.336308,20.865578,jack_in,12
32.893234,35.767117,15.595165,jack_in,12
32.960255,35.010624,14.258284,jack_in,12
34.740986,33.76187,14.886116,jack_in,12
33.965885,32.695427,16.12817,jack_in,12
32.76959,34.15873,16.626108,jack_in,12
36.645252,33.088818,16.036398,jack_in,12
38.372253,29.247084,16.869228,jack_in,12
32.54582,27.35534,19.089956,jack_in,12
32.261967,31.931717,20.95786,jack_in,12
35.031284,31.354355,18.308647,jack_in,12
33.798935,32.47909,18.265089,jack_in,12
37.02907,32.862247,15.992974,jack_in,12
21.956442,19.795118,16.76023,jack_in,13
17.231735,12.59966,16.125845,jack_in,13
10.325082,9.122681,15.966724,jack_in,13
10.167923,9.496824,16.460861,jack_in,13
9.532194,12.22208,16.631216,jack_in,13
14.043426,17.886982,19.070095,jack_in,13
23.061764,27.321922,19.065622,jack_in,13
120.02914,133.16617,57.813717,jack_out,13
146.08832,144.11778,65.7094,jack_out,13
29.029963,29.709883,18.916054,jack_in,13
20.365126,19.030724,17.123384,jack_in,13
17.550537,12.338569,14.776543,jack_in,13
11.842486,9.90278,14.924673,jack_in,13
12.654993,10.015807,15.967345,jack_in,13
10.277625,14.140599,16.810759,jack_in,13
16.15296,18.256393,17.809877,jack_in,13
23.15277,28.879114,20.33926,jack_in,13
124.39462,136.05418,67.17097,jack_out,13
151.885,154.1991,58.34347,jack_out,13
161.91225,154.8405,64.47211,jack_out,13
166.74467,161.15356,59.417526,jack_out,13
166.8831,159.56125,60.126656,jack_out,13
159.70036,149.79494,61.768627,jack_out,13
24.109133,28.055004,19.967213,jack_in,13
16.07633,17.958948,15.88765,jack_in,13
12.033849,12.704919,16.970287,jack_in,13
10.03658,10.322281,15.762217,jack_in,13
11.830849,10.232988,16.660078,jack_in,13
13.388692,13.391952,17.20416,jack_in,13
19.798637,18.670645,22.21272,jack_in,13
27.923532,29.143934,20.125343,jack_in,13
168.36127,165.6427,56.291763,jack_out,13
29.858492,28.931334,21.75112,jack_in,13
17.0056,16.62938,17.587082,jack_in,13
13.562269,13.069713,15.605452,jack_in,13
9.790307,10.249314,14.234915,jack_in,13
10.407167,10.351742,14.67136,jack_in,13
10.007832,15.409524,15.504577,jack_in,13
16.383345,18.02895,16.92077,jack_in,13
25.481272,29.55685,18.534052,jack_in,13
147.39551,147.62756,60.097614,jack_out,13
32.51894,37.25132,15.796338,jack_in,13
21.491018,20.636385,16.51228,jack_in,13
12.026032,16.446127,17.133589,jack_in,13
10.616559,12.112335,16.513218,jack_in,13
11.022712,10.179775,15.864341,jack_in,13
10.95659,12.687097,15.494072,jack_in,13
15.451035,15.585458,16.149313,jack_in,13
24.1303,25.06013,18.556213,jack_in,13
143.82599,140.5935,56.64321,jack_out,13
159.05878,150.40659,64.88696,jack_out,13
164.8528,170.6349,65.02979,jack_out,13
169.16586,165.0833,56.181602,jack_out,13
19.997862,18.426735,18.233114,jack_in,13
12.156428,12.316751,14.83601,jack_in,13
9.725505,9.760156,16.081202,jack_in,13
8.730077,10.146311,17.071869,jack_in,13
9.940221,12.841405,16.782822,jack_in,13
14.783852,17.786001,17.347961,jack_in,13
21.402502,29.041214,17.838762,jack_in,13
167.1993,164.9415,57.18928,jack_out,13
30.419834,26.853348,16.398558,jack_in,13
22.002083,16.062696,16.13848,jack_in,13
14.534101,11.29808,15.817701,jack_in,13
8.635039,12.899603,16.987923,jack_in,13
11.003816,10.758885,16.26227,jack_in,13
15.099251,13.380209,16.26933,jack_in,13
16.31555,19.924295,17.65664,jack_in,13
24.387848,29.557936,17.722534,jack_in,13
21.845854,21.374128,14.066488,jack_in,13
16.185839,13.048235,14.038401,jack_in,13
11.359641,10.9641695,15.532225,jack_in,13
8.892161,11.827566,14.859,jack_in,13
9.4839,12.051035,14.835478,jack_in,13
12.319664,15.137301,16.146599,jack_in,13
17.907675,22.83528,16.91596,jack_in,13
28.42999,32.835796,19.990473,jack_in,13
20.374563,19.207592,17.268864,jack_in,13
15.860431,11.224878,15.99192,jack_in,13
9.44269,12.899068,15.702377,jack_in,13
9.72316,10.92557,17.067482,jack_in,13
14.670781,12.438488,16.310688,jack_in,13
15.184063,16.631681,16.330545,jack_in,13
22.276022,28.266712,18.299707,jack_in,13
25.414965,19.975243,16.095387,jack_in,13
14.933779,14.063636,14.044974,jack_in,13
10.0566845,13.630461,13.574817,jack_in,13
8.405623,11.6798,14.4531145,jack_in,13
13.180087,12.23688,17.113918,jack_in,13
14.574842,16.74759,18.370523,jack_in,13
24.26191,24.951176,19.688839,jack_in,13
165.37077,168.46632,58.180565,jack_out,13
8.509416,11.46013,20.202345,jack_in,14
10.638557,16.183964,19.85306,jack_in,14
23.405928,23.991127,21.852625,jack_in,14
28.598017,30.523335,21.962835,jack_in,14
39.799557,29.112146,13.008879,jack_in,14
28.59813,19.167566,13.565166,jack_in,14
18.778921,15.571711,13.328934,jack_in,14
11.873249,13.344523,13.216075,jack_in,14
10.300262,17.359344,15.340457,jack_in,14
21.792522,20.699299,20.815191,jack_in,14
24.573566,28.37373,19.344427,jack_in,14
35.64613,34.08869,21.134436,jack_in,14
30.035738,29.756895,19.063341,jack_in,14
22.120096,25.14438,14.279968,jack_in,14
16.664618,12.85475,24.948349,jack_in,14
21.214846,21.15869,21.903059,jack_in,14
25.847685,32.044952,23.812258,jack_in,14
140.21843,141.1929,57.5883,jack_out,14
152.12494,151.97632,55.906555,jack_out,14
26.523556,36.51038,18.265656,jack_in,14
19.857113,29.503925,14.365448,jack_in,14
12.274302,19.427917,18.666763,jack_in,14
18.33801,16.264122,17.94307,jack_in,14
19.622581,22.024399,20.235456,jack_in,14
30.103077,28.220316,20.130278,jack_in,14
21.475231,19.72807,14.430548,jack_in,15
138.2686,141.617,64.357155,jack_out,15
142.46648,107.722374,77.15145,jack_out,16
146.48714,129.06982,76.01053,jack_out,16
146.60266,126.66801,76.16135,jack_out,16
158.56651,138.882,83.53269,jack_out,16
155.11615,140.39749,89.34299,jack_out,16
131.78886,138.69824,104.48897,jack_out,16
123.76119,135.64087,99.152596,jack_out,16
128.09811,136.17587,106.452034,jack_out,16
140.61601,143.85905,102.17202,jack_out,16
138.59615,138.65143,102.61889,jack_out,16
135.79594,142.53346,103.3526,jack_out,16
131.36853,140.60298,95.53213,jack_out,16
140.52115,149.0954,94.24662,jack_out,16
123.05653,132.24107,79.44826,jack_out,16
148.69095,158.7308,85.66741,jack_out,16
148.20966,152.08394,86.41653,jack_out,16
160.78719,157.83064,79.76224,jack_out,16
157.94063,152.46257,93.32618,jack_out,16
148.5008,140.33621,83.17749,jack_out,16
138.93784,124.957405,85.98156,jack_out,16
138.113,124.98713,78.50421,jack_out,16
136.99521,128.00252,58.054,jack_out,16
132.4955,122.06778,72.957085,jack_out,16
49.334652,14.335742,23.954184,jack_in,16
135.31842,117.237785,74.05903,jack_out,16
144.92159,120.54511,81.067245,jack_out,16
157.48282,133.1415,65.8585,jack_out,16
150.9349,139.82996,100.17958,jack_out,16
155.29123,144.08002,91.89113,jack_out,16
153.74849,149.72635,106.26577,jack_out,16
141.64955,146.90024,117.42236,jack_out,16
146.85211,147.30147,125.29558,jack_out,16
146.04883,150.47095,120.62761,jack_out,16
151.94557,153.71277,117.30584,jack_out,16
146.91801,150.53928,115.65973,jack_out,16
149.38806,156.31247,120.78861,jack_out,16
151.44322,154.84581,126.64271,jack_out,16
145.61317,153.00116,111.65173,jack_out,16
152.46748,139.22525,105.23258,jack_out,16
154.05568,143.08565,97.36072,jack_out,16
148.50253,147.35298,91.94169,jack_out,16
147.50203,136.13249,91.78752,jack_out,16
134.97906,126.19584,90.45388,jack_out,16
127.77161,125.53902,85.64806,jack_out,16
137.65434,120.540344,75.47424,jack_out,16
144.99236,135.26697,80.18028,jack_out,16
143.68327,128.0058,99.15303,jack_out,16
149.35133,141.80736,101.72662,jack_out,16
142.06573,134.19237,122.66847,jack_out,16
141.48547,145.71289,118.54812,jack_out,16
146.54921,132.67462,127.751114,jack_out,16
144.66708,150.48116,113.25842,jack_out,16
147.59569,153.15758,119.97163,jack_out,16
147.32315,151.85619,115.94337,jack_out,16
145.67717,151.09726,128.91791,jack_out,16
146.40062,149.26906,132.00188,jack_out,16
142.60777,150.57332,132.60173,jack_out,16
146.59021,149.90936,111.71823,jack_out,16
148.24916,139.71274,112.85562,jack_out,16
141.20328,136.2106,114.438416,jack_out,16
146.062,131.53307,104.54956,jack_out,16
151.17307,121.29417,90.60222,jack_out,16
143.33476,114.90794,94.69135,jack_out,16
136.24399,120.20878,74.22429,jack_out,16
144.9589,112.6455,75.36537,jack_out,16
150.43777,103.2131,96.68223,jack_out,16
155.94939,116.66125,92.00784,jack_out,16
155.37991,135.14883,78.57031,jack_out,16
153.70789,142.32162,103.34653,jack_out,16
148.79433,141.42546,113.79853,jack_out,16
140.20071,141.70552,119.016174,jack_out,16
149.10095,146.99991,118.43263,jack_out,16
147.75896,146.38017,108.68066,jack_out,16
154.86302,156.41159,99.334785,jack_out,16
156.59494,158.00285,93.244576,jack_out,16
147.05373,153.4495,108.45458,jack_out,16
153.24446,151.68642,91.33154,jack_out,16
151.1573,116.457695,109.77282,jack_out,16
147.46246,139.36491,96.20947,jack_out,16
141.98717,138.79138,109.98207,jack_out,16
144.06392,139.70407,90.18864,jack_out,16
143.5218,125.20228,108.21138,jack_out,16
125.54399,133.7686,96.71548,jack_out,16
163.88036,101.13755,99.37156,jack_out,17
143.20523,144.03374,80.42249,jack_out,17
147.94505,160.59837,84.12915,jack_out,17
143.81995,155.4069,95.22644,jack_out,17
107.33736,148.09512,102.35018,jack_out,17
148.6886,161.48383,96.18571,jack_out,17
146.10054,127.37424,109.934395,jack_out,17
9.28093,17.824343,18.14454,jack_in,17
24.329472,32.5346,13.325318,jack_in,17
7.280038,18.060932,2.862044,jack_in,17
28.943192,31.501986,12.125398,jack_in,17
150.87054,143.47878,66.70987,jack_out,17
155.95042,153.88977,72.8309,jack_out,17
24.762257,39.816444,17.386988,jack_in,18
19.89423,12.890497,15.737078,jack_in,18
9.4996395,12.717428,18.208868,jack_in,18
7.2572837,10.005611,22.263758,jack_in,18
11.291245,12.985038,16.77408,jack_in,18
35.612083,25.624197,24.716862,jack_in,18
17.904331,15.42852,13.818122,jack_in,18
9.020859,8.912156,13.814188,jack_in,18
8.843289,13.376741,24.760529,jack_in,18
5.726286,9.924836,17.035572,jack_in,18
9.454922,11.02548,14.761458,jack_in,18
16.743616,15.58397,14.099526,jack_in,18
15.333627,15.341645,13.965457,jack_in,18
10.333862,15.10625,14.634059,jack_in,18
7.8089905,11.628135,21.44792,jack_in,18
7.5012445,13.70756,17.084475,jack_in,18
10.9535885,11.858351,14.533829,jack_in,18
22.333529,39.53545,17.171108,jack_in,18
22.955626,41.53392,14.80938,jack_in,18
20.141516,17.28004,14.262194,jack_in,18
15.116036,9.420119,14.951381,jack_in,18
7.768065,8.462111,14.211216,jack_in,18
6.976623,9.458601,22.418253,jack_in,18
9.390528,13.7529545,14.749458,jack_in,18
13.521534,15.423116,14.999381,jack_in,18
28.382727,20.475895,15.834181,jack_in,18
15.060645,12.518399,17.479445,jack_in,18
9.702574,8.359685,20.832848,jack_in,18
6.275261,8.059952,23.57889,jack_in,18
11.369468,16.04143,15.846906,jack_in,18
16.326427,17.360867,16.67094,jack_in,18
9.900217,11.631726,14.730357,jack_in,18
6.7886496,8.15071,14.826284,jack_in,18
8.963833,8.055445,15.142257,jack_in,18
10.50118,14.776836,19.468033,jack_in,18
19.841553,48.44129,14.870195,jack_in,18
176.56207,74.876915,63.79025,jack_out,18
14.3212385,10.888136,16.343792,jack_in,18
7.4446054,10.962427,23.718115,jack_in,18
14.583742,14.7259245,13.378556,jack_in,18
22.025702,38.254936,17.163958,jack_in,18
20.78381,15.698034,15.841463,jack_in,18
13.140668,11.250376,15.161516,jack_in,18
7.805496,8.590159,16.491001,jack_in,18
7.06022,9.724333,14.79735,jack_in,18
9.242013,8.706442,14.085262,jack_in,18
11.007966,8.692692,13.772091,jack_in,18
12.0583935,11.041272,14.132223,jack_in,18
14.409622,11.934986,14.711757,jack_in,18
15.154908,12.785259,14.887911,jack_in,18
14.018593,7.937337,23.646553,jack_in,19
13.028116,8.698586,24.585659,jack_in,19
15.325206,12.477179,22.50035,jack_in,19
29.883272,37.434864,19.52708,jack_in,19
13.358173,25.804153,15.102318,jack_in,19
10.284035,11.044072,18.366016,jack_in,19
35.726803,14.510444,16.54113,jack_in,19
33.558598,17.2706,11.883038,jack_in,19
8.662701,11.475451,17.846954,jack_in,19
10.582397,13.135348,19.967512,jack_in,19
16.631847,36.287563,10.460892,jack_in,19
11.951457,10.968962,14.488552,jack_in,19
18.847692,15.27871,24.624784,jack_in,19
13.291508,16.633698,19.346592,jack_in,19
12.897354,35.781807,14.5994005,jack_in,19
24.20195,16.385923,21.323545,jack_in,19
9.107462,19.776857,15.344033,jack_in,19
33.844547,35.212193,11.60809,jack_in,19
41.41807,23.507723,12.132712,jack_in,19
23.187616,33.960274,12.192912,jack_in,19
15.5041685,11.776757,13.631155,jack_in,19
24.317957,13.729045,12.477021,jack_in,19
124.332085,141.58505,64.95241,jack_out,20
127.04063,135.787,69.70307,jack_out,20
135.03824,139.5422,70.13188,jack_out,20
124.225914,138.70367,76.726105,jack_out,20
152.47533,150.04536,60.276894,jack_out,20
118.63425,137.32603,63.42649,jack_out,20
139.33623,142.0165,58.04606,jack_out,20
130.25877,148.49492,56.82241,jack_out,20
121.7344,144.87946,68.79997,jack_out,20
125.27547,142.70314,75.96319,jack_out,20
123.84832,131.78969,57.52872,jack_out,20
18.215664,17.677559,21.432617,jack_in,21
18.100832,16.313131,23.02899,jack_in,21
17.158936,10.776379,21.473469,jack_in,21
20.969774,11.452237,21.062458,jack_in,21
21.880756,17.730003,24.704853,jack_in,21
27.755526,19.651463,24.46151,jack_in,21
21.408735,15.664438,24.131878,jack_in,21
30.539875,23.89033,23.893288,jack_in,21
13.422071,9.940359,10.150787,jack_in,21
11.035279,7.111271,10.121991,jack_in,21
8.2933,7.1429253,11.283516,jack_in,21
6.7322817,8.474542,10.645566,jack_in,21
6.6054783,6.9945097,10.604225,jack_in,21
6.7168536,7.7905707,10.859006,jack_in,21
7.5880923,9.764103,10.432866,jack_in,21
11.81478,12.544496,9.677962,jack_in,21
13.880311,15.5125475,10.416068,jack_in,21
15.407018,19.06859,12.857099,jack_in,21
19.040901,23.648535,10.441425,jack_in,21
19.462887,26.563677,10.869425,jack_in,21
37.453114,30.373156,14.213038,jack_in,21
33.413284,35.898895,14.13491,jack_in,21
31.171995,14.380732,13.55618,jack_in,22
21.561745,17.406816,5.486694,jack_in,22
18.103304,6.2974052,22.15908,jack_in,22
132.91664,129.12894,77.39786,jack_out,23
167.40565,166.21344,94.98316,jack_out,23
170.31802,167.44203,96.15032,jack_out,23
165.31445,163.03111,91.58757,jack_out,23
150.8318,149.07536,92.31489,jack_out,23
125.80452,128.43192,86.05386,jack_out,23
125.89968,128.00233,83.48123,jack_out,23
133.11713,128.27763,99.78033,jack_out,23
158.6969,154.55629,101.031685,jack_out,23
167.87598,167.4055,99.10033,jack_out,23
150.35289,145.52269,103.62494,jack_out,23
123.39183,127.2644,92.15511,jack_out,23
132.85144,125.39645,86.896286,jack_out,23
157.22697,152.99063,99.70509,jack_out,23
164.91808,164.12389,93.53918,jack_out,23
156.00075,157.88489,92.09651,jack_out,23
148.50604,147.46957,96.019066,jack_out,23
136.73328,137.61111,91.09275,jack_out,23
136.03006,129.13974,85.891045,jack_out,23
148.61594,144.3989,105.72197,jack_out,23
163.2734,162.31035,106.24293,jack_out,23
161.20169,162.68105,106.75027,jack_out,23
156.82571,154.87643,105.583,jack_out,23
134.77872,128.71227,94.83399,jack_out,23
25.25298,24.829039,23.810642,jack_in,23
155.11844,152.94319,88.67472,jack_out,23
160.608,159.69612,105.04292,jack_out,23
155.63449,156.54846,98.29916,jack_out,23
156.21541,158.27629,95.45876,jack_out,23
148.77408,144.62076,101.376495,jack_out,23
137.59663,137.23053,74.56902,jack_out,23
135.67184,130.82361,87.995636,jack_out,23
137.36671,138.55829,87.36348,jack_out,23
147.53445,144.5463,95.40775,jack_out,23
170.11903,169.70082,97.69555,jack_out,23
162.06752,161.6765,99.47998,jack_out,23
159.80772,159.23349,94.69498,jack_out,23
125.79399,130.52164,89.433136,jack_out,23
127.16116,123.0134,76.53745,jack_out,23
135.18596,127.92064,85.758865,jack_out,23
134.53745,140.38593,91.49789,jack_out,23
154.90695,155.53596,107.27975,jack_out,23
165.36618,163.35669,107.66047,jack_out,23
157.74568,159.27963,109.703606,jack_out,23
148.77798,147.8369,102.77601,jack_out,23
127.663605,126.816925,95.10801,jack_out,23
12.14098,22.251495,21.075386,jack_in,23
126.45457,124.08625,77.98692,jack_out,23
143.87633,144.39069,86.38812,jack_out,23
165.18575,164.93513,106.17218,jack_out,23
168.99332,166.5659,111.14897,jack_out,23
163.014,161.47607,99.55671,jack_out,23
141.69347,139.86475,101.451225,jack_out,23
136.67752,133.90498,86.54819,jack_out,23
129.66046,125.143265,84.175316,jack_out,23
27.306143,23.50362,24.09244,jack_in,23
128.86845,128.06831,75.80954,jack_out,23
138.11603,126.17774,87.54162,jack_out,23
132.8631,130.38536,91.614235,jack_out,23
156.09985,152.52592,102.31474,jack_out,23
158.55116,160.48209,92.0635,jack_out,23
156.71788,159.56757,92.662155,jack_out,23
132.18182,128.00922,102.17748,jack_out,23
132.74475,138.72108,68.892654,jack_out,23
140.89444,146.39766,76.65376,jack_out,23
148.14412,142.13774,79.381195,jack_out,23
156.67923,156.94542,94.35326,jack_out,23
172.69565,166.63316,93.721634,jack_out,23
170.0658,169.7675,93.43243,jack_out,23
159.21442,161.49728,98.05799,jack_out,23
146.89311,138.51462,103.8393,jack_out,23
145.16154,139.47926,96.766335,jack_out,23
120.69141,134.09106,84.179596,jack_out,23
134.19318,133.8133,84.34451,jack_out,23
142.26991,135.85245,94.06429,jack_out,23
167.32675,165.53647,96.036545,jack_out,23
173.81381,169.16861,96.76937,jack_out,23
162.16013,161.56577,100.70488,jack_out,23
154.03844,153.71898,100.33233,jack_out,23
135.58081,134.39178,84.64248,jack_out,23
130.689,129.79315,79.53895,jack_out,23
156.86617,158.82869,93.76915,jack_out,23
13.445077,11.025427,9.967288,jack_in,24
35.1109,8.8442,22.904568,jack_in,24
17.386793,20.348581,21.103992,jack_in,24
34.52335,13.973831,22.593317,jack_in,24
138.20395,133.75346,66.897194,jack_out,24
128.15846,126.33199,66.11303,jack_out,24
126.858925,128.7119,62.582767,jack_out,24
14.540019,13.207244,20.786198,jack_in,24
25.150908,42.43825,19.657127,jack_in,24
150.7764,155.14429,61.53746,jack_out,24
149.8591,154.77039,73.16702,jack_out,24
152.85571,160.44527,73.74487,jack_out,24
148.257,158.21265,73.9637,jack_out,24
140.23824,141.14044,74.997086,jack_out,24
137.1189,133.17853,69.967896,jack_out,24
147.89238,141.42188,62.77602,jack_out,24
21.30404,33.78872,22.862823,jack_in,24
146.67432,149.20985,61.316853,jack_out,24
148.83238,132.15083,69.78194,jack_out,24
148.31015,142.88222,73.37448,jack_out,24
145.76955,145.88947,73.94655,jack_out,24
137.15526,140.47981,72.193596,jack_out,24
134.06859,133.3226,68.86286,jack_out,24
140.73624,134.67813,65.080154,jack_out,24
9.8315735,15.810282,12.611865,jack_in,25
9.822189,15.419905,12.50082,jack_in,25
13.671195,16.181108,13.098194,jack_in,25
22.356623,18.459097,12.313853,jack_in,25
28.873493,23.361244,16.125563,jack_in,25
30.50445,23.323017,13.73093,jack_in,25
31.193325,18.290743,12.164825,jack_in,25
16.002478,12.29924,11.352669,jack_in,25
12.477827,11.23014,12.019228,jack_in,25
13.286962,15.115773,10.506443,jack_in,25
23.954958,22.289362,18.501762,jack_in,25
21.456549,21.918058,13.452449,jack_in,25
17.498945,16.19353,12.293564,jack_in,25
21.4492,22.436459,11.496991,jack_in,25
33.60159,20.282394,15.413855,jack_in,25
19.31089,17.901854,12.971641,jack_in,25
12.723834,11.599976,13.4736,jack_in,25
9.371105,5.390088,14.689202,jack_in,25
14.52065,16.508532,14.520908,jack_in,25
23.380424,22.37933,12.166512,jack_in,25
25.329271,22.52405,9.322848,jack_in,25
20.923462,18.783546,11.574114,jack_in,25
32.358044,27.955088,11.709403,jack_in,25
27.373217,21.218546,15.603344,jack_in,25
18.176435,15.920887,13.9717245,jack_in,25
14.775084,14.339988,12.236719,jack_in,25
8.351506,9.688075,13.333644,jack_in,25
7.787522,10.213708,11.665234,jack_in,25
12.815518,15.564382,14.194374,jack_in,25
20.190483,19.022762,14.471739,jack_in,25
14.344496,14.469374,11.598701,jack_in,25
23.741488,21.819092,12.90728,jack_in,25
29.911575,24.275595,14.966292,jack_in,25
43.18913,23.61738,14.755438,jack_in,25
29.12332,22.30298,13.942613,jack_in,25
18.002459,16.941948,12.428194,jack_in,25
13.908499,11.861027,12.345024,jack_in,25
10.916376,11.20834,12.464669,jack_in,25
10.070698,9.52743,14.1810255,jack_in,25
10.880359,9.872609,15.305217,jack_in,25
10.711657,9.71956,14.902446,jack_in,25
14.326953,8.844734,14.580189,jack_in,26
13.354655,9.420245,14.146175,jack_in,26
13.61406,8.647382,15.834432,jack_in,26
14.011922,10.022344,14.178099,jack_in,26
11.6147585,15.757237,14.487939,jack_in,26
16.993917,20.289831,17.365307,jack_in,26
21.943287,26.40392,17.987614,jack_in,26
32.859524,23.560741,15.089716,jack_in,26
21.05707,23.65971,12.265334,jack_in,26
14.8871,19.29619,12.312443,jack_in,26
13.363744,9.247519,12.574853,jack_in,26
18.141851,13.630127,14.480661,jack_in,26
21.83257,18.849543,11.360664,jack_in,26
15.762027,11.50475,13.11053,jack_in,26
11.375807,14.443848,13.867879,jack_in,26
14.153468,17.981354,15.460684,jack_in,26
19.588089,23.916145,18.175264,jack_in,26
25.456535,32.70113,19.094738,jack_in,26
157.31584,165.94118,56.58509,jack_out,26
41.079647,27.182777,17.388771,jack_in,26
24.498415,19.386374,15.169962,jack_in,26
16.820086,17.87131,13.751446,jack_in,26
11.7432785,8.595988,13.085605,jack_in,26
20.9958,19.193916,12.997146,jack_in,26
16.155807,11.344703,15.137092,jack_in,26
13.460285,9.066442,12.50358,jack_in,26
13.130028,11.106703,11.623898,jack_in,26
13.671556,21.157127,15.454943,jack_in,26
18.54112,23.41448,17.712019,jack_in,26
26.335806,32.20375,19.89443,jack_in,26
40.26566,28.198202,18.376081,jack_in,26
22.88774,22.99164,14.755412,jack_in,26
17.038708,18.227678,15.073204,jack_in,26
12.378953,11.848326,16.382654,jack_in,26
8.90973,14.137202,18.131727,jack_in,26
13.712949,8.024728,15.676461,jack_in,26
8.225834,10.946235,16.29576,jack_in,26
10.331673,15.466307,14.344126,jack_in,26
12.433159,19.137672,16.011358,jack_in,26
18.620026,24.227545,19.221798,jack_in,26
25.548578,32.14998,18.933502,jack_in,26
25.05905,23.52899,16.826622,jack_in,26
17.473715,16.743782,14.980685,jack_in,26
12.458085,9.18164,13.401487,jack_in,26
7.1756983,13.355734,12.3982935,jack_in,26
13.25237,9.3183565,13.9514265,jack_in,26
11.556842,9.493699,13.779232,jack_in,26
17.253119,11.941046,13.3780985,jack_in,26
12.458054,17.406109,15.392343,jack_in,26
17.104874,23.447906,18.409506,jack_in,26
26.183352,32.48487,19.580833,jack_in,26
152.0338,153.88873,56.422497,jack_out,26
37.464584,22.762596,16.355583,jack_in,26
22.545233,18.832294,13.509917,jack_in,26
17.532942,10.673353,11.491508,jack_in,26
7.875368,14.599793,14.430316,jack_in,26
10.5205555,10.794519,17.931282,jack_in,26
11.151059,9.573454,12.490166,jack_in,26
10.950946,12.471613,12.952031,jack_in,26
11.693793,20.642122,15.162613,jack_in,26
19.650518,27.282043,17.50175,jack_in,26
26.279076,34.85174,18.461449,jack_in,26
163.6359,160.51477,56.170525,jack_out,26
36.791798,23.800447,17.4794,jack_in,26
22.715284,15.544692,16.145397,jack_in,26
15.752872,12.452369,12.867929,jack_in,26
16.723763,7.3053546,13.237822,jack_in,26
17.307682,6.272229,12.87538,jack_in,26
11.230508,13.776206,16.71095,jack_in,27
11.134943,11.887184,13.420689,jack_in,27
13.066494,11.329676,16.065327,jack_in,27
11.911879,20.935804,19.012566,jack_in,27
14.366811,15.55268,19.292738,jack_in,27
15.6448345,10.850593,19.704575,jack_in,27
14.07208,12.185213,18.557589,jack_in,27
18.535986,21.384161,17.673645,jack_in,27
14.320617,16.337091,13.062068,jack_in,27
13.537198,14.232095,12.291702,jack_in,27
11.363351,12.878154,13.427308,jack_in,27
10.585001,13.354167,12.979565,jack_in,27
10.08666,11.398275,13.307898,jack_in,27
9.511923,11.140919,15.878303,jack_in,27
14.571518,11.935614,20.423405,jack_in,28
14.737649,11.582893,20.643478,jack_in,28
16.556896,18.26498,21.715824,jack_in,28
21.292881,42.23917,22.5649,jack_in,28
134.02971,135.46913,58.10021,jack_out,28
159.29526,155.09097,60.797703,jack_out,28
25.819613,17.148756,15.266652,jack_in,28
14.567838,9.668634,16.121014,jack_in,28
9.7412815,13.200157,18.733452,jack_in,28
12.129526,13.4095745,16.343136,jack_in,28
11.648415,14.185012,16.048397,jack_in,28
17.420864,22.793186,16.616259,jack_in,28
141.06343,142.75836,57.567837,jack_out,28
149.95662,148.8656,61.78405,jack_out,28
149.18701,148.34401,61.815475,jack_out,28
150.84193,153.86917,61.640472,jack_out,28
